"LEAID	LEA_NAME	ST	d_Locale_Txt	SCHOOL_YEAR	AIAN	Asian	Black	Hispanic	White	Total	diverse	usa_state_latitude	usa_state_longitude	usa_state"
"5005120	leland and gray uhsd #34	VT	rural-remote	2016-2017	0.0	1.302931596	0.325732899	1.628664495	96.41693811	307	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005160	lincoln school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	118	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005160	lincoln school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.71942446	99.28057554	139	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005220	lowell school district	VT	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	107	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005220	lowell school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	0.0	100.0	107	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005250	ludlow school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	229	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005250	ludlow school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.847457627	94.91525424	118	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005280	lunenburg school district	VT	rural-distant	1994-1995	0.0	2.030456853	0.0	0.0	97.96954315	197	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005280	lunenburg school district	VT	rural-distant	2016-2017	0.0	1.449275362	0.0	1.449275362	94.92753623	138	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005310	lyndon school district	VT	rural-fringe	1994-1995	0.0	0.266311585	0.665778961	0.0	99.06790945	751	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005310	lyndon school district	VT	rural-fringe	2016-2017	0.0	1.584158416	0.792079208	0.792079208	96.83168317	505	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005370	manchester school district	VT	rural-remote	1994-1995	0.0	0.401606426	0.0	0.200803213	99.39759036	498	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005370	manchester school district	VT	rural-remote	2016-2017	0.0	0.23923445	1.913875598	0.956937799	96.1722488	418	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005400	marlboro school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	112	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005400	marlboro school district	VT	rural-distant	2016-2017	0.0	0.0	2.222222222	0.0	96.66666667	90	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005490	middlebury incorporated school district	VT	town-distant	1994-1995	0.502512563	1.842546064	0.502512563	0.0	97.15242881	597	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005490	middlebury incorporated school district	VT	town-distant	2016-2017	0.0	2.573529412	1.838235294	2.941176471	88.78676471	544	Undiverse	44.558803	-72.577841	Vermont"
"5005520	middlebury uhsd #3	VT	town-distant	1994-1995	0.0	0.584225901	0.389483934	0.0	99.02629017	1027	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005520	middlebury uhsd #3	VT	town-distant	2016-2017	0.0	1.882352941	2.352941176	1.647058824	91.64705882	850	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005550	middlesex school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	177	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005550	middlesex school district	VT	rural-distant	2016-2017	0.531914894	1.063829787	2.659574468	2.659574468	92.55319149	188	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005580	middletown springs school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	78	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005580	middletown springs school district	VT	rural-distant	2016-2017	0.0	0.0	1.351351351	2.702702703	95.94594595	74	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005610	milton incorporated school district	VT	town-fringe	1994-1995	0.104384134	0.469728601	0.991649269	0.104384134	98.32985386	1916	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005610	milton incorporated school district	VT	town-fringe	2016-2017	0.0	0.299401198	0.598802395	0.419161677	95.56886228	1670	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005620	missisquoi valley uhsd #7	VT	rural-fringe	1994-1995	20.60085837	0.515021459	0.25751073	0.17167382	78.45493562	1165	Undiverse	44.558803	-72.577841	Vermont"
"5005620	missisquoi valley uhsd #7	VT	rural-fringe	2016-2017	9.182389937	0.125786164	0.754716981	0.628930818	73.33333333	795	Diverse	44.558803	-72.577841	Vermont"
"5005640	monkton school district	VT	rural-distant	1994-1995	0.0	0.947867299	0.0	0.0	99.0521327	211	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005640	monkton school district	VT	rural-distant	2016-2017	0.0	1.075268817	0.537634409	1.612903226	96.77419355	186	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005670	montgomery school district	VT	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	110	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005670	montgomery school district	VT	rural-remote	2016-2017	0.0	0.0	1.351351351	0.675675676	91.89189189	148	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005700	montpelier school district	VT	town-distant	1994-1995	0.0	1.291793313	0.683890578	0.759878419	97.26443769	1316	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005700	montpelier school district	VT	town-distant	2016-2017	0.185185185	3.518518519	2.777777778	3.888888889	85.64814815	1080	Undiverse	44.558803	-72.577841	Vermont"
"5005730	moretown school district	VT	rural-distant	1994-1995	0.0	0.487804878	0.487804878	0.975609756	98.04878049	205	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005730	moretown school district	VT	rural-distant	2016-2017	0.0	1.6	0.0	0.8	94.4	125	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005810	mount anthony uhsd #14	VT	town-distant	1994-1995	0.423280423	0.317460317	0.37037037	0.317460317	98.57142857	1890	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005810	mount anthony uhsd #14	VT	town-distant	2016-2017	0.0	0.900900901	0.97020097	1.316701317	95.63409563	1443	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005820	mount holly school district	VT	rural-distant	1994-1995	0.0	1.526717557	0.0	0.0	98.47328244	131	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005820	mount holly school district	VT	rural-distant	2016-2017	0.0	0.934579439	0.0	0.0	98.13084112	107	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005880	new haven school district	VT	rural-distant	1994-1995	0.0	0.64516129	0.0	0.0	99.35483871	155	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005880	new haven school district	VT	rural-distant	2016-2017	0.0	0.892857143	0.892857143	0.0	97.32142857	112	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005910	newark school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	62	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005910	newark school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	100.0	61	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005940	newbury school district	VT	rural-remote	1994-1995	0.0	0.0	0.552486188	0.0	99.44751381	181	Extremely undiverse	44.558803	-72.577841	Vermont"
"5005940	newbury school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	1.25	98.75	160	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006000	newport city school district	VT	town-remote	1994-1995	0.0	0.0	1.470588235	0.245098039	98.28431373	408	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006000	newport city school district	VT	town-remote	2016-2017	0.0	0.283286119	1.699716714	2.266288952	92.35127479	353	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006030	newport town school district	VT	rural-distant	1994-1995	0.0	0.0	1.142857143	0.0	98.85714286	175	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006030	newport town school district	VT	rural-distant	2016-2017	0.0	0.833333333	0.0	0.833333333	96.66666667	120	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006090	north hero school district	VT	rural-distant	1994-1995	0.0	0.961538462	0.0	0.0	99.03846154	104	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006090	north hero school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	1.754385965	92.98245614	57	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006120	northfield school district	VT	town-distant	1994-1995	0.335946249	0.0	1.007838746	1.343784994	97.31243001	893	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006120	northfield school district	VT	town-distant	2016-2017	0.0	1.272727273	0.727272727	2.545454545	90.72727273	550	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006180	norwich school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	458	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006180	norwich school district	VT	rural-fringe	2016-2017	0.0	0.0	0.3003003	0.3003003	99.3993994	333	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006210	orange school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	130	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006210	orange school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	0.0	100.0	97	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006240	orleans incorporated school district	VT	rural-distant	1994-1995	0.0	0.0	1.986754967	2.649006623	95.36423841	151	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006240	orleans incorporated school district	VT	rural-distant	2016-2017	0.0	0.0	0.840336134	0.0	93.27731092	119	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006270	orwell school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	160	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006270	orwell school district	VT	rural-distant	2016-2017	0.0	0.0	0.840336134	0.0	97.4789916	119	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006390	peacham school district	VT	rural-distant	1994-1995	0.0	2.631578947	1.315789474	0.0	96.05263158	76	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006390	peacham school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	3.571428571	96.42857143	56	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006600	poultney school district	VT	rural-distant	1994-1995	0.0	0.0	0.148367953	0.0	99.85163205	674	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006600	poultney school district	VT	rural-distant	2016-2017	0.0	0.0	2.158273381	0.0	94.00479616	417	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006630	pownal school district	VT	rural-fringe	1994-1995	0.0	1.385041551	0.831024931	0.0	97.78393352	361	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006630	pownal school district	VT	rural-fringe	2016-2017	0.0	0.358422939	0.358422939	0.0	99.28315412	279	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006660	proctor school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	380	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006660	proctor school district	VT	rural-distant	2016-2017	0.0	0.0	2.142857143	0.0	95.35714286	280	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006690	putney school district	VT	rural-distant	1994-1995	0.0	0.0	1.098901099	0.0	98.9010989	273	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006690	putney school district	VT	rural-distant	2016-2017	0.0	1.081081081	0.0	1.621621622	88.10810811	185	Undiverse	44.558803	-72.577841	Vermont"
"5006720	randolph school district	VT	rural-remote	1994-1995	0.0	0.0	0.210970464	0.210970464	99.57805907	474	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006720	randolph school district	VT	rural-remote	2016-2017	0.325732899	0.325732899	0.325732899	3.583061889	90.87947883	307	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006750	reading school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	52	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006750	reading school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	3.703703704	96.2962963	54	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006780	readsboro school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	112	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006780	readsboro school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	100.0	49	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006810	richford school district	VT	rural-remote	1994-1995	0.182149362	0.182149362	0.0	0.910746812	98.72495446	549	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006810	richford school district	VT	rural-remote	2016-2017	0.0	0.471698113	0.471698113	1.650943396	89.38679245	424	Undiverse	44.558803	-72.577841	Vermont"
"5006870	ripton school district	VT	rural-distant	1994-1995	0.0	0.0	1.538461538	0.0	98.46153846	65	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006870	ripton school district	VT	rural-distant	2016-2017	0.0	0.0	1.785714286	1.785714286	96.42857143	56	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006900	rochester school district	VT	rural-remote	1994-1995	1.619433198	1.214574899	0.4048583	1.619433198	95.1417004	247	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006900	rochester school district	VT	rural-remote	2016-2017	0.0	0.0	0.709219858	1.418439716	97.16312057	141	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006930	rockingham school district	VT	town-distant	1994-1995	0.0	1.154249738	0.419727177	0.73452256	97.69150052	953	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006930	rockingham school district	VT	town-distant	2016-2017	0.0	0.694444444	0.347222222	1.215277778	93.92361111	576	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006960	roxbury school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	64	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006960	roxbury school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	97.56097561	41	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006990	royalton school district	VT	rural-remote	1994-1995	0.365630713	0.548446069	0.365630713	0.548446069	98.17184644	547	Extremely undiverse	44.558803	-72.577841	Vermont"
"5006990	royalton school district	VT	rural-remote	2016-2017	0.0	0.0	1.315789474	0.263157895	96.57894737	380	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007050	rutland city school district	VT	town-distant	1994-1995	0.15600624	0.741029641	0.975039002	0.390015601	97.73790952	2564	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007050	rutland city school district	VT	town-distant	2016-2017	0.089766607	1.346499102	2.244165171	3.456014363	89.27289048	2228	Undiverse	44.558803	-72.577841	Vermont"
"5007080	rutland town school district	VT	rural-fringe	1994-1995	0.215517241	1.50862069	0.0	0.0	98.27586207	464	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007080	rutland town school district	VT	rural-fringe	2016-2017	0.0	1.714285714	0.0	0.285714286	96.28571429	350	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007140	salisbury school district	VT	rural-distant	1994-1995	0.0	0.793650794	0.0	0.793650794	98.41269841	126	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007140	salisbury school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	1.904761905	97.14285714	105	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007230	shaftsbury school district	VT	rural-fringe	1994-1995	0.576368876	0.0	0.576368876	0.288184438	98.55907781	347	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007230	shaftsbury school district	VT	rural-fringe	2016-2017	0.0	0.704225352	0.704225352	1.408450704	96.12676056	284	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007260	sharon school district	VT	rural-distant	1994-1995	0.0	0.0	0.689655172	0.0	99.31034483	145	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007260	sharon school district	VT	rural-distant	2016-2017	0.0	1.351351351	0.675675676	0.0	97.2972973	148	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007320	shelburne school district	VT	suburban-midsize	1994-1995	0.0	2.132998745	1.12923463	0.627352572	96.11041405	797	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007320	shelburne school district	VT	suburban-midsize	2016-2017	0.0	2.224824356	2.341920375	3.512880562	87.00234192	854	Undiverse	44.558803	-72.577841	Vermont"
"5007350	sheldon school district	VT	rural-distant	1994-1995	3.021148036	0.302114804	0.0	0.0	96.67673716	331	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007350	sheldon school district	VT	rural-distant	2016-2017	0.682593857	0.0	0.0	1.365187713	86.6894198	293	Undiverse	44.558803	-72.577841	Vermont"
"5007380	sherburne town school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	125	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007380	sherburne town school district	VT	rural-distant	2016-2017	0.0	1.086956522	0.0	3.260869565	88.04347826	92	Undiverse	44.558803	-72.577841	Vermont"
"5007410	shoreham school district	VT	rural-distant	1994-1995	0.0	0.787401575	0.0	0.0	99.21259843	127	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007410	shoreham school district	VT	rural-distant	2016-2017	0.0	1.030927835	1.030927835	3.092783505	89.69072165	97	Undiverse	44.558803	-72.577841	Vermont"
"5007470	south burlington school district	VT	city-small	1994-1995	0.08399832	3.149937001	1.301973961	0.71398572	94.750105	2381	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007470	south burlington school district	VT	city-small	2016-2017	0.0	8.008982036	3.068862275	2.282934132	79.94011976	2672	Undiverse	44.558803	-72.577841	Vermont"
"5007500	south hero school district	VT	rural-distant	1994-1995	0.0	0.0	0.896860987	0.0	99.10313901	223	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007500	south hero school district	VT	rural-distant	2016-2017	0.0	0.680272109	2.721088435	0.680272109	92.5170068	147	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007530	springfield school district	VT	town-remote	1994-1995	0.105263158	0.842105263	0.315789474	0.263157895	98.47368421	1900	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007530	springfield school district	VT	town-remote	2016-2017	0.07800312	0.780031201	1.092043682	2.028081123	92.19968799	1282	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007560	saint albans city school district	VT	town-distant	1994-1995	2.96377607	0.987925357	0.768386389	0.109769484	95.1701427	911	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007560	saint albans city school district	VT	town-distant	2016-2017	0.0	0.508259212	0.635324015	2.795425667	86.40406607	787	Undiverse	44.558803	-72.577841	Vermont"
"5007600	saint albans town school district	VT	town-distant	1994-1995	2.179836512	0.68119891	0.817438692	0.0	96.32152589	734	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007600	saint albans town school district	VT	town-distant	2016-2017	0.0	0.384615385	0.128205128	1.923076923	91.15384615	780	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007650	saint johnsbury school district	VT	town-remote	1994-1995	0.102040816	0.612244898	0.306122449	0.408163265	98.57142857	980	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007650	saint johnsbury school district	VT	town-remote	2016-2017	0.0	1.267605634	2.957746479	3.098591549	92.25352113	710	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007680	stamford school district	VT	rural-fringe	1994-1995	0.0	0.0	0.0	0.0	100.0	104	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007680	stamford school district	VT	rural-fringe	2016-2017	0.0	0.0	0.0	2.666666667	97.33333333	75	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007740	starksboro school district	VT	rural-distant	1994-1995	0.0	0.0	0.4784689	0.4784689	99.0430622	209	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007740	starksboro school district	VT	rural-distant	2016-2017	0.0	1.098901099	0.549450549	3.296703297	91.75824176	182	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007770	stockbridge school district	VT	rural-remote	1994-1995	0.0	1.612903226	0.0	0.0	98.38709677	62	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007770	stockbridge school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	6.382978723	93.61702128	47	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007800	stowe school district	VT	rural-distant	1994-1995	0.0	0.991735537	0.495867769	0.330578512	98.18181818	605	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007800	stowe school district	VT	rural-distant	2016-2017	0.0	0.827423168	1.536643026	5.200945626	90.42553191	846	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007830	strafford school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	163	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007830	strafford school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	98.34710744	121	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007920	sunderland school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	91	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007920	sunderland school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	4.210526316	93.68421053	95	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007950	sutton school district	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	153	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007950	sutton school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	99.03846154	104	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007980	swanton school district	VT	town-distant	1994-1995	0.483091787	0.322061192	0.966183575	0.0	98.22866345	621	Extremely undiverse	44.558803	-72.577841	Vermont"
"5007980	swanton school district	VT	town-distant	2016-2017	0.347826087	0.0	0.0	0.869565217	85.91304348	575	Undiverse	44.558803	-72.577841	Vermont"
"5008010	thetford school district	VT	rural-distant	1994-1995	0.0	0.336700337	0.336700337	0.0	99.32659933	297	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008010	thetford school district	VT	rural-distant	2016-2017	0.0	0.0	0.446428571	1.339285714	96.875	224	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008100	townshend school district	VT	rural-remote	1994-1995	0.0	0.961538462	0.0	2.884615385	96.15384615	104	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008100	townshend school district	VT	rural-remote	2016-2017	0.0	1.265822785	0.0	1.265822785	93.67088608	79	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008130	troy school district	VT	rural-distant	1994-1995	0.0	0.0	0.938967136	0.0	99.06103286	213	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008130	troy school district	VT	rural-distant	2016-2017	0.0	0.0	0.0	1.058201058	98.41269841	189	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008160	tunbridge school district	VT	rural-remote	1994-1995	0.0	0.0	0.64516129	0.0	99.35483871	155	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008160	tunbridge school district	VT	rural-remote	2016-2017	0.0	0.0	0.0	0.757575758	97.72727273	132	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008224	blue mountain usd #21	VT	rural-remote	1994-1995	0.170648464	0.511945392	0.341296928	0.170648464	98.80546075	586	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008224	blue mountain usd #21	VT	rural-remote	2016-2017	0.0	1.715686275	0.0	0.0	97.54901961	408	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008225	twinfield usd #33	VT	rural-distant	1994-1995	0.0	1.275045537	1.092896175	0.182149362	97.44990893	549	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008225	twinfield usd #33	VT	rural-distant	2016-2017	0.0	1.643835616	1.917808219	2.191780822	87.12328767	365	Undiverse	44.558803	-72.577841	Vermont"
"5008228	millers run usd #37	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.0	100.0	180	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008228	millers run usd #37	VT	rural-distant	2016-2017	0.0	0.0	0.0	0.0	99.15254237	118	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008235	mount abraham uhsd #28	VT	rural-distant	1994-1995	0.0	0.501253133	0.125313283	0.0	99.37343358	798	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008235	mount abraham uhsd #28	VT	rural-distant	2016-2017	0.0	1.251956182	0.312989045	2.503912363	94.99217527	639	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008237	uhsd #32	VT	rural-fringe	1994-1995	0.0	0.555555556	0.333333333	0.0	99.11111111	900	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008237	uhsd #32	VT	rural-fringe	2016-2017	0.402144772	2.144772118	1.742627346	1.474530831	93.29758713	746	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008240	currier memorial usd #23	VT	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	140	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008240	currier memorial usd #23	VT	rural-remote	2016-2017	0.0	0.0	0.0	4.0	95.0	100	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008241	black river usd #39	VT	rural-distant	1994-1995	0.0	0.0	0.0	0.377358491	99.62264151	265	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008241	black river usd #39	VT	rural-distant	2016-2017	0.0	0.666666667	2.0	0.0	96.66666667	150	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008242	waits river valley usd #36	VT	rural-remote	1994-1995	0.0	0.0	0.0	0.0	100.0	369	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008242	waits river valley usd #36	VT	rural-remote	2016-2017	0.0	0.0	0.381679389	0.0	99.61832061	262	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008243	hazen uhsd #26	VT	rural-remote	1994-1995	0.242718447	0.0	0.0	0.485436893	99.27184466	412	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008243	hazen uhsd #26	VT	rural-remote	2016-2017	0.0	2.147239264	2.760736196	1.226993865	91.10429448	326	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008245	chester-andover usd #29	VT	rural-distant	1994-1995	0.0	0.288184438	0.0	0.0	99.71181556	347	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008245	chester-andover usd #29	VT	rural-distant	2016-2017	0.0	0.793650794	0.396825397	0.0	96.03174603	252	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008246	bellows falls uhsd #27	VT	rural-fringe	1994-1995	0.0	0.468384075	0.0	0.0	99.53161593	427	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008246	bellows falls uhsd #27	VT	rural-fringe	2016-2017	0.0	0.920245399	1.840490798	1.226993865	92.33128834	326	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008247	oxbow uhsd #30	VT	rural-remote	1994-1995	0.0	0.0	0.938086304	0.562851782	98.49906191	533	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008247	oxbow uhsd #30	VT	rural-remote	2016-2017	0.0	0.890207715	0.59347181	1.18694362	95.54896142	337	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008248	green mountain uhsd #35	VT	rural-distant	1994-1995	0.0	0.22675737	0.22675737	0.22675737	99.31972789	441	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008248	green mountain uhsd #35	VT	rural-distant	2016-2017	0.0	0.0	0.313479624	1.567398119	97.80564263	319	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008250	vergennes uesd #44	VT	town-distant	1994-1995	0.0	1.265822785	0.0	0.0	98.73417722	395	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008250	vergennes uesd #44	VT	town-distant	2016-2017	0.0	0.357142857	1.071428571	2.857142857	91.42857143	280	Extremely undiverse	44.558803	-72.577841	Vermont"
"5008280	vergennes uhsd #5	VT	town-distant	1994-1995	0.0	0.709219858	0.177304965	0.354609929	98.75886525	564	Extremely undiverse	44.558803	-72.577841	Vermont"
